407.3501	2.907e-27	1	1	5	3	1387	1380
407.452036	4.034e-24	1	1	5	6	1387	1380
407.533201	3.154e-26	1	1	4	6	1387	1380
407.566506	9.466e-26	1	1	4	6	1387	1380
407.797678	7.257e-30	1	1	4	3	1387	1380
407.823611	4.159e-29	1	1	4	3	1387	1380
407.897511	9.423e-30	1	1	3	4	1387	26
407.979198	1.318e-27	1	1	5	3	1387	1380
407.998666	2.949e-29	1	1	4	4	1387	26
408.033837	7.397e-29	1	1	7	4	1387	1385
408.20663	1.883e-27	1	1	4	3	1387	1380
408.293195	2.523e-28	1	1	5	3	1387	1380
408.325906	2.541e-26	1	1	3	7	18	766
408.326114	7.622e-26	1	1	4	7	18	766
408.339875	1.037e-29	1	1	4	3	1387	1380
408.459886	3.112e-29	1	1	4	3	1387	1380
408.558833	1.013e-26	1	1	5	6	1387	1380
408.641428	5.423e-30	1	1	5	3	1387	1380
408.690012	2.427e-30	1	1	4	3	1387	1380
408.771262	3.765e-30	1	1	4	3	1387	1380
408.81795	9.616e-29	1	1	5	3	1387	1380
408.858915	1.023e-29	1	1	5	3	1387	1380
408.977253	3.458e-30	1	1	5	3	1387	1380
409.037737	8.977e-26	1	1	5	6	1387	1380
409.057067	2.889e-28	1	1	5	3	1387	1380
409.211103	1.509e-29	1	1	4	3	1387	1380
409.256755	2.154e-29	1	1	4	3	1387	1380
409.504593	2.912e-23	1	1	5	6	1387	1380
409.667828	2.04e-29	1	1	5	3	1387	1380
409.778377	3.026e-29	1	1	5	3	1387	1380
409.804404	5.098e-29	1	1	5	3	1387	1380
409.993803	6.719e-29	1	1	5	3	1387	1380
410.087362	2.155e-30	1	1	4	3	1387	1380
410.127808	2.581e-29	1	1	7	4	1387	1385
410.198224	3.161e-29	1	1	5	3	1387	1380
410.204563	1.14e-26	1	1	4	6	1387	1380
410.25094	7.162e-29	1	1	4	3	1387	1380
410.297978	2.063e-29	1	1	6	4	1387	1385
410.395544	1.411e-29	1	1	4	3	1387	1380
410.603709	6.898e-30	1	1	6	4	1387	1385
410.663875	7.243e-30	1	1	4	3	1387	1380
410.85337	2.697e-29	1	1	5	3	1387	1380
410.856754	3.578e-29	1	1	7	4	1387	1385
410.884106	5.958e-30	1	1	4	7	1387	1380
411.117797	2.152e-28	1	1	4	3	1387	1380
411.11813	6.457e-28	1	1	4	3	1387	1380
411.291846	3.902e-30	1	1	5	3	1387	1380
411.310515	5.972e-26	1	1	4	6	1387	1380
411.420729	1.01e-29	1	1	5	3	1387	1380
411.466014	2.427e-29	1	1	4	3	1387	1380
411.466539	8.09e-30	1	1	3	3	1387	1380
411.508705	4.056e-30	1	1	5	3	1387	1380
411.57729	1.128e-30	1	1	4	3	1387	1380
411.814661	1.313e-27	1	1	5	3	1387	1380
411.902445	3.812e-26	1	1	7	6	1387	1380
412.136103	1.71e-27	1	1	5	3	1387	1380
412.286582	1.001e-30	1	1	5	3	1387	1380
412.307081	4.97e-24	1	1	5	6	1387	1380
412.313963	1.418e-29	1	1	4	3	1387	1380
412.681721	1.29e-28	1	1	5	3	1387	1380
412.810157	1.99e-29	1	1	7	4	1387	1385
413.014945	4.13e-27	1	1	4	3	1387	1380
413.043891	1.195e-27	1	1	5	3	1387	1380
413.125989	2.741e-28	1	1	4	3	1387	1380
413.140975	1.77e-29	1	1	6	4	1387	1385
413.222883	4.672e-29	1	1	4	3	1387	1380
413.532371	2.27e-28	1	1	4	3	1387	1380
413.626265	9.833e-30	1	1	5	3	1387	1380
413.656245	1.023e-27	1	1	5	3	1387	1380
414.023526	9.782e-27	1	1	4	3	1387	1380
414.025087	1.29e-30	1	1	5	3	1387	1380
414.166672	4.296e-28	1	1	5	3	1387	1380
414.24836	1.432e-28	1	1	4	3	1387	1380
414.329799	5.735e-30	1	1	4	3	1387	1380
414.4739	1.738e-28	1	1	5	3	1387	1380
414.723063	1.22e-23	1	1	5	6	1387	1380
414.83449	7.464e-30	1	1	4	3	1387	1380
414.855597	2.238e-29	1	1	4	3	1387	1380
414.95047	2.566e-25	1	1	4	6	1387	1380
415.014221	1.147e-22	1	1	6	6	1387	1380
415.055713	1.666e-30	1	1	6	4	1387	1385
415.076552	3.511e-28	1	1	5	3	1387	1380
415.188515	5.007e-30	1	1	6	4	1387	1385
415.279201	6.354e-27	1	1	4	3	1387	1380
415.334126	6.529e-30	1	1	6	4	1387	1385
415.344665	2.297e-29	1	1	5	3	1387	1380
415.654343	2.41e-27	1	1	4	3	1387	1380
416.165434	1.04e-30	1	1	5	3	1387	1380
416.234381	3.059e-30	1	1	5	3	1387	1380
416.342815	1.41e-25	1	1	5	6	1387	1380
416.393641	6.297e-27	1	1	5	3	1387	1380
416.728389	6.839e-23	1	1	7	6	1387	1380
416.772999	1.005e-29	1	1	4	3	1387	1380
417.131886	1.248e-28	1	1	4	4	1387	26
417.131968	4.158e-29	1	1	4	4	1387	26
417.461924	2.016e-29	1	1	7	4	1387	1385
417.555309	4.588e-29	1	1	5	3	1387	1380
417.6593	1.193e-20	1	1	5	6	1387	1380
417.728551	3.106e-29	1	1	4	3	1387	1380
417.767272	4.869e-30	1	1	5	3	1387	1380
417.783682	2.847e-28	1	1	5	3	1387	1380
417.863511	1.334e-30	1	1	4	3	1387	1380
417.892285	3.27e-21	1	1	5	6	1387	1380
418.095888	1.928e-30	1	1	5	3	1387	1380
418.180626	6.885e-30	1	1	5	3	1387	1380
418.193835	2.288e-30	1	1	5	3	1387	1380
418.494488	6.496e-20	1	1	7	6	1387	1380
418.601821	5.691e-30	1	1	3	3	1387	1380
418.602751	1.897e-30	1	1	3	3	1387	1380
418.6454	1.538e-29	1	1	5	3	1387	1380
418.676997	1.852e-30	1	1	5	3	1387	1380
418.751592	2.226e-29	1	1	5	3	1387	1380
418.961185	3.875e-26	1	1	4	6	1387	1380
419.114317	9.868e-21	1	1	5	6	1387	1380
419.115043	2.96e-20	1	1	5	6	1387	1380
419.214539	2.122e-30	1	1	5	3	1387	1380
419.24209	1.202e-29	1	1	4	3	1387	1380
419.386711	6.374e-30	1	1	5	3	1387	1380
419.433555	4.968e-30	1	1	4	3	1387	1380
419.511671	1.67e-28	1	1	6	4	1387	1385
419.872397	6.725e-20	1	1	7	6	1387	1380
420.21584	8.768e-27	1	1	5	3	1387	1380
420.386245	1.46e-28	1	1	4	3	1387	1380
420.516862	2.241e-28	1	1	4	3	1387	1380
420.516873	7.471e-29	1	1	4	3	1387	1380
420.67487	2.069e-22	1	1	6	6	1387	1380
420.714308	3.403e-30	1	1	5	3	1387	1380
420.863273	1.575e-30	1	1	5	7	1387	1380
420.883441	3.035e-30	1	1	5	3	1387	1380
421.045924	1.86e-23	1	1	5	6	1387	1380
421.045944	6.201e-24	1	1	5	6	1387	1380
421.060793	1.988e-30	1	1	3	4	1387	26
421.060845	5.963e-30	1	1	4	4	1387	26
421.241627	4.018e-30	1	1	5	3	1387	1380
421.520075	1.951e-29	1	1	4	3	1387	1380
422.071038	1.775e-26	1	1	5	6	1387	1380
422.167358	8.036e-30	1	1	7	4	1387	1385
422.279417	8.227e-30	1	1	4	3	1387	1380
422.613859	1.565e-29	1	1	5	3	1387	1380
422.897513	2.729e-23	1	1	5	6	1387	1380
422.962203	2.01e-20	1	1	5	6	1387	1380
423.1232	6.706e-21	1	1	5	6	1387	1380
423.140023	4.237e-29	1	1	5	3	1387	1380
423.237764	7.47e-27	1	1	4	3	1387	1380
423.244287	1.006e-23	1	1	5	6	1387	1380
423.590263	1.728e-28	1	1	5	3	1387	1380
423.617196	9.717e-23	1	1	6	6	1387	1380
423.658974	1.058e-23	1	1	5	6	1387	1380
423.703362	1.176e-29	1	1	5	3	1387	1380
423.754308	2.249e-26	1	1	4	6	1387	1380
423.922937	3.201e-30	1	1	5	3	1387	1380
424.140313	3.024e-28	1	1	7	4	1387	1385
424.232505	4.281e-28	1	1	5	3	1387	1380
424.447494	1.47e-26	1	1	4	7	18	766
424.466125	4.9e-27	1	1	4	7	18	766
424.467142	6.046e-25	1	1	5	6	1387	1380
424.485509	6.208e-29	1	1	5	3	1387	1380
424.732529	2.187e-30	1	1	4	3	1387	1380
424.743453	2.953e-28	1	1	4	3	1387	1380
424.823114	3.607e-30	1	1	6	4	1387	1385
424.874941	4.149e-27	1	1	4	5	1387	767
424.932077	6.12e-30	1	1	5	3	1387	1380
424.958072	1.021e-30	1	1	4	3	1387	1380
425.083834	4.892e-30	1	1	4	4	1387	26
425.08477	3.254e-22	1	1	6	6	1387	1380
425.10067	5.573e-28	1	1	5	3	1387	1380
425.157689	1.631e-30	1	1	3	4	1387	26
425.164337	4.525e-30	1	1	3	4	1387	26
425.298152	1.43e-30	1	1	3	4	1387	26
425.327457	1.016e-20	1	1	5	6	1387	1380
425.436585	4.074e-27	1	1	4	5	1387	767
425.482621	5.374e-24	1	1	5	6	1387	1380
425.503669	1.612e-23	1	1	5	6	1387	1380
425.52766	3.564e-24	1	1	5	6	1387	1380
425.576386	6.544e-30	1	1	4	3	1387	1380
425.950777	8.447e-30	1	1	5	3	1387	1380
426.236417	6.627e-30	1	1	4	3	1387	1380
426.293495	1.309e-21	1	1	7	6	1387	1380
426.903221	1.676e-30	1	1	4	3	1387	1380
427.030657	7.612e-25	1	1	5	6	1387	1380
427.062269	2.904e-29	1	1	5	3	1387	1380
427.07149	9.956e-29	1	1	5	3	1387	1380
427.432737	2.694e-27	1	1	4	3	1387	1380
427.730762	7.397e-29	1	1	4	3	1387	1380
427.760233	7.728e-30	1	1	4	3	1387	1380
427.760234	2.576e-30	1	1	4	3	1387	1380
427.940498	9.275e-26	1	1	5	6	1387	1380
427.987349	1.373e-26	1	1	4	6	1387	1380
428.086828	4.737e-27	1	1	5	3	1387	1380
428.155756	1.229e-30	1	1	5	3	1387	1380
428.348542	5.416e-29	1	1	4	3	1387	1380
428.357244	1.625e-28	1	1	4	3	1387	1380
428.514271	5.201e-29	1	1	4	3	1387	1380
428.844743	1.813e-22	1	1	6	6	1387	1380
428.915955	1.504e-30	1	1	5	3	1387	1380
428.940168	4.394e-28	1	1	5	3	1387	1380
428.99823	6.639e-29	1	1	6	4	1387	1385
429.256729	1.875e-30	1	1	5	3	1387	1380
429.302992	1.313e-29	1	1	5	3	1387	1380
429.313013	2.232e-27	1	1	4	3	1387	1380
429.417563	6.333e-28	1	1	4	3	1387	1380
429.555229	5.632e-30	1	1	5	3	1387	1380
429.589941	1.036e-28	1	1	4	3	1387	1380
429.90367	2.913e-30	1	1	5	3	1387	1380
429.984652	1.215e-26	1	1	4	6	1387	1380
430.080366	4.112e-27	1	1	4	3	1387	1380
430.265703	5.218e-24	1	1	5	6	1387	1380
430.297907	1.845e-27	1	1	5	3	1387	1380
430.335824	3.564e-27	1	1	4	3	1387	1380
430.349543	1.322e-30	1	1	4	3	1387	1380
430.352561	5.929e-26	1	1	5	6	1387	1380
430.436395	1.036e-28	1	1	4	3	1387	1380
430.436399	3.107e-28	1	1	4	3	1387	1380
430.588973	6.798e-29	1	1	5	3	1387	1380
430.607223	3.846e-30	1	1	5	3	1387	1380
430.79981	1.926e-28	1	1	5	3	1387	1380
431.036506	1.727e-23	1	1	5	6	1387	1380
431.154725	4.706e-21	1	1	7	6	1387	1380
431.187102	8.344e-30	1	1	4	3	1387	1380
431.278211	2.912e-30	1	1	4	3	1387	1380
431.376883	9.943e-30	1	1	7	4	1387	1385
431.579034	3.929e-30	1	1	5	3	1387	1380
431.832562	2.087e-30	1	1	4	3	1387	1380
431.841068	9.314e-29	1	1	5	3	1387	1380
431.863624	1.13e-29	1	1	5	3	1387	1380
431.9627	2.135e-28	1	1	5	3	1387	1380
432.203662	1.189e-29	1	1	5	3	1387	1380
432.296818	6.085e-27	1	1	4	3	1387	1380
432.513814	1.123e-24	1	1	4	6	1387	1380
432.52894	1.293e-30	1	1	3	4	1387	26
432.542461	1.869e-30	1	1	5	3	1387	1380
432.57611	1.421e-30	1	1	4	3	1387	1380
432.630336	4.044e-30	1	1	4	4	1387	26
432.692242	3.119e-29	1	1	5	3	1387	1380
432.924293	3.371e-26	1	1	4	6	1387	1380
433.253701	8.071e-30	1	1	5	3	1387	1380
433.409962	2.302e-29	1	1	4	3	1387	1380
433.562235	9.788e-27	1	1	5	3	1387	1380
433.706781	7.732e-27	1	1	5	3	1387	1380
433.796171	1.348e-30	1	1	5	7	1387	1380
433.852007	1.982e-30	1	1	5	3	1387	1380
434.28702	2.173e-30	1	1	6	4	1387	1385
434.378989	4.884e-28	1	1	5	3	1387	1380
434.53432	5.121e-30	1	1	4	4	1387	26
434.534335	1.537e-29	1	1	4	4	1387	26
434.643313	3.447e-29	1	1	5	3	1387	1380
434.691176	2.164e-28	1	1	4	3	1387	1380
434.716777	2.106e-29	1	1	7	4	1387	1385
434.805089	2.631e-21	1	1	5	6	1387	1380
434.939409	1.937e-30	1	1	4	3	1387	1380
434.943914	7.042e-30	1	1	7	4	1387	1385
435.071438	1.673e-30	1	1	5	4	1387	1385
435.080252	2.282e-28	1	1	4	3	1387	1380
435.242944	4.578e-30	1	1	4	3	1387	1380
435.357345	4.773e-24	1	1	5	6	1387	1380
435.416595	8.91e-30	1	1	4	3	1387	1380
435.420077	2.366e-28	1	1	4	3	1387	1380
435.42303	7.886e-29	1	1	4	3	1387	1380
435.736781	6.089e-29	1	1	5	3	1387	1380
435.799705	5.259e-30	1	1	6	4	1387	1385
436.26469	1.507e-29	1	1	5	3	1387	1380
436.426233	4.671e-21	1	1	5	6	1387	1380
436.426351	1.401e-20	1	1	5	6	1387	1380
436.442145	1.192e-29	1	1	5	3	1387	1380
436.482368	1.339e-29	1	1	4	3	1387	1380
436.516278	2.484e-28	1	1	4	3	1387	1380
436.816802	6.613e-30	1	1	5	3	1387	1380
436.844112	1.073e-30	1	1	5	3	1387	1380
436.95051	1.952e-27	1	1	4	3	1387	1380
437.038992	3.007e-30	1	1	4	3	1387	1380
437.039233	9.022e-30	1	1	4	3	1387	1380
437.204045	4.649e-29	1	1	4	3	1387	1380
437.238775	2.836e-30	1	1	4	3	1387	1380
437.497103	1.393e-28	1	1	4	3	1387	1380
437.549172	3.848e-30	1	1	4	3	1387	1380
437.659022	5.149e-30	1	1	6	4	1387	1385
437.659417	1.353e-29	1	1	5	3	1387	1380
437.85427	1.308e-30	1	1	5	3	1387	1380
437.915633	1.723e-23	1	1	5	6	1387	1380
437.974818	4.508e-30	1	1	5	3	1387	1380
438.062097	4.939e-28	1	1	4	3	1387	1380
438.123154	4.5e-29	1	1	4	4	1387	26
438.46438	1.203e-30	1	1	5	3	1387	1380
438.503255	3.768e-27	1	1	4	3	1387	1380
438.900871	1.47e-28	1	1	4	3	1387	1380
439.012815	5.046e-28	1	1	4	3	1387	1380
439.200301	2.163e-29	1	1	5	3	1387	1380
439.217312	8.122e-30	1	1	7	4	1387	1385
439.414126	9.225e-29	1	1	4	3	1387	1380
439.671842	1.039e-29	1	1	4	3	1387	1380
439.775768	3.456e-30	1	1	4	3	1387	1380
439.886166	3.247e-27	1	1	4	7	18	766
440.012304	5.818e-29	1	1	7	4	1387	1385
440.172285	1.084e-27	1	1	4	7	18	766
440.398067	1.193e-30	1	1	5	3	1387	1380
440.399871	3.897e-29	1	1	5	3	1387	1380
440.433392	1.173e-29	1	1	5	3	1387	1380
440.562519	1.633e-28	1	1	7	4	1387	1385
440.806848	1.753e-28	1	1	4	3	1387	1380
441.048347	1.609e-30	1	1	5	3	1387	1380
441.060352	2.26e-26	1	1	5	6	1387	1380
441.21988	7.074e-28	1	1	3	4	1387	26
441.228639	2.186e-27	1	1	4	5	1387	767
441.714009	3.602e-21	1	1	7	6	1387	1380
441.765824	1.947e-30	1	1	5	3	1387	1380
441.858352	3.731e-30	1	1	4	3	1387	1380
441.879379	5.597e-28	1	1	4	4	1387	26
441.879382	1.745e-27	1	1	4	5	1387	767
441.936064	5.074e-23	1	1	7	6	1387	1380
442.000658	1.431e-28	1	1	7	4	1387	1385
442.003058	5.829e-30	1	1	4	3	1387	1380
442.088077	9.801e-21	1	1	7	6	1387	1380
442.216099	6.06e-27	1	1	4	3	1387	1380
442.422455	1.72e-27	1	1	4	5	1387	767
442.422689	5.541e-28	1	1	4	4	1387	26
442.536308	2.65e-29	1	1	5	3	1387	1380
442.558251	1.645e-25	1	1	5	6	1387	1380
442.773887	4.616e-28	1	1	5	3	1387	1380
442.89908	4.569e-28	1	1	7	4	1387	1385
443.109684	2.792e-28	1	1	4	3	1387	1380
443.142737	1.281e-30	1	1	5	3	1387	1380
443.297807	3.36e-29	1	1	5	4	1387	1385
443.31213	1.12e-29	1	1	5	4	1387	1385
443.695829	1.071e-20	1	1	5	6	1387	1380
443.70106	3.572e-21	1	1	5	6	1387	1380
443.925508	1.919e-29	1	1	5	3	1387	1380
444.750545	1.385e-29	1	1	6	4	1387	1385
444.85142	1.111e-24	1	1	5	6	1387	1380
444.973018	1.521e-29	1	1	4	3	1387	1380
445.275529	2.715e-29	1	1	4	3	1387	1380
445.275552	8.145e-29	1	1	4	3	1387	1380
445.395764	3.188e-30	1	1	4	3	1387	1380
445.654345	9.707e-30	1	1	5	3	1387	1380
445.768312	4.244e-29	1	1	6	4	1387	1385
445.883757	3.857e-29	1	1	4	3	1387	1380
446.120969	2.516e-24	1	1	5	6	1387	1380
446.121064	7.548e-24	1	1	5	6	1387	1380
446.199671	5.829e-29	1	1	5	3	1387	1380
446.311919	9.384e-29	1	1	5	3	1387	1380
446.35028	2.148e-21	1	1	5	6	1387	1380
446.612165	7.179e-30	1	1	3	3	1387	1380
446.784869	3.487e-28	1	1	5	3	1387	1380
446.932706	6.464e-21	1	1	5	6	1387	1380
447.050428	2.666e-28	1	1	5	3	1387	1380
447.414628	2.039e-22	1	1	5	6	1387	1380
447.498633	3.343e-30	1	1	5	4	1387	1385
447.529035	2.503e-23	1	1	5	6	1387	1380
447.641115	1.004e-29	1	1	6	4	1387	1385
447.671698	2.565e-28	1	1	5	3	1387	1380
447.760881	9.925e-29	1	1	4	3	1387	1380
447.935595	2.492e-29	1	1	4	3	1387	1380
448.093857	8.022e-29	1	1	5	3	1387	1380
448.09938	8.106e-29	1	1	5	3	1387	1380
448.2716	1.677e-30	1	1	4	3	1387	1380
448.303127	1.855e-28	1	1	5	3	1387	1380
448.882165	1.13e-25	1	1	5	6	1387	1380
449.164702	6.12e-27	1	1	4	3	1387	1380
449.279212	5.039e-27	1	1	4	3	1387	1380
449.279233	1.68e-27	1	1	4	3	1387	1380
449.310636	1.662e-30	1	1	4	3	1387	1380
449.495587	1.362e-30	1	1	4	3	1387	1380
449.549684	3.219e-23	1	1	5	6	1387	1380
449.698056	5.855e-24	1	1	5	6	1387	1380
449.741329	1.499e-29	1	1	4	3	1387	1380
449.794996	1.953e-24	1	1	5	6	1387	1380
449.878956	3.418e-24	1	1	5	6	1387	1380
450.048131	3.671e-29	1	1	5	3	1387	1380
450.060363	1e-26	1	1	5	3	1387	1380
450.352597	7.869e-23	1	1	6	6	1387	1380
450.636229	6.848e-28	1	1	5	3	1387	1380
450.684848	1.701e-29	1	1	5	3	1387	1380
450.953995	3.086e-30	1	1	4	3	1387	1380
451.373352	2.879e-26	1	1	5	6	1387	1380
451.536416	8.61e-30	1	1	5	3	1387	1380
451.594367	1.639e-30	1	1	4	3	1387	1380
451.648616	1.383e-28	1	1	5	3	1387	1380
451.716997	9.386e-22	1	1	5	6	1387	1380
451.934806	1.426e-28	1	1	5	3	1387	1380
451.987981	5.05e-29	1	1	5	3	1387	1380
452.193696	5.263e-29	1	1	4	3	1387	1380
452.235717	2.081e-29	1	1	5	3	1387	1380
452.237625	1.755e-29	1	1	4	3	1387	1380
452.279625	4.044e-29	1	1	5	3	1387	1380
452.508545	1.118e-30	1	1	4	3	1387	1380
452.879935	9.189e-21	1	1	6	6	1387	1380
453.119212	2.032e-29	1	1	4	3	1387	1380
453.139494	2.837e-30	1	1	5	3	1387	1380
453.28008	1.363e-30	1	1	5	3	1387	1380
453.566897	5.727e-27	1	1	5	3	1387	1380
453.588028	3.588e-30	1	1	4	3	1387	1380
453.700461	8.771e-30	1	1	4	3	1387	1380
453.723546	3.877e-27	1	1	4	3	1387	1380
453.779471	1.205e-27	1	1	4	3	1387	1380
454.008328	6.36e-30	1	1	4	3	1387	1380
454.083446	8.021e-28	1	1	4	7	1387	766
454.19805	2.865e-30	1	1	4	3	1387	1380
454.348205	3.811e-30	1	1	4	3	1387	1380
454.488675	1.585e-27	1	1	4	3	1387	1380
454.774206	5.04e-27	1	1	4	3	1387	1380
454.961513	6.267e-28	1	1	4	3	1387	1380
454.967237	2.495e-23	1	1	5	6	1387	1380
455.056866	2.811e-29	1	1	6	4	1387	1385
455.501313	1.256e-22	1	1	5	6	1387	1380
455.590564	1.124e-28	1	1	4	3	1387	1380
455.590613	3.745e-29	1	1	4	3	1387	1380
455.604829	7.33e-30	1	1	5	3	1387	1380
455.689024	1.951e-30	1	1	4	3	1387	1380
455.855676	9.295e-29	1	1	5	3	1387	1380
455.88416	2.934e-29	1	1	5	3	1387	1380
455.896893	2.531e-28	1	1	5	3	1387	1380
456.220031	2.667e-29	1	1	4	3	1387	1380
456.230273	1.258e-28	1	1	4	3	1387	1380
456.299325	8.58e-30	1	1	5	3	1387	1380
456.341005	1.458e-28	1	1	3	4	1387	26
456.362503	4.531e-28	1	1	7	4	1387	1385
456.501247	4.378e-28	1	1	4	4	1387	26
456.515773	8.021e-30	1	1	4	3	1387	1380
456.657717	5.241e-28	1	1	7	4	1387	1385
456.688822	1.663e-30	1	1	4	3	1387	1380
456.745504	4.32e-29	1	1	5	3	1387	1380
456.853685	1.751e-28	1	1	7	4	1387	1385
456.868196	2.573e-29	1	1	5	3	1387	1380
456.873167	4.94e-21	1	1	7	6	1387	1380
456.875259	1.428e-30	1	1	5	3	1387	1380
457.061928	2.684e-28	1	1	7	4	1387	1385
457.140104	2.726e-28	1	1	4	7	1387	766
457.161983	6.544e-26	1	1	5	6	1387	1380
457.358055	1.077e-26	1	1	5	6	1387	1380
457.40278	1.584e-29	1	1	3	3	1387	1380
457.414285	4.653e-30	1	1	5	3	1387	1380
457.470237	5.097e-29	1	1	5	3	1387	1380
457.655409	1.015e-21	1	1	5	6	1387	1380
457.758844	3.487e-20	1	1	6	6	1387	1380
457.764031	7.163e-21	1	1	6	6	1387	1380
457.83693	2.761e-28	1	1	4	4	1387	26
457.839237	9.202e-29	1	1	3	4	1387	26
457.994544	1.255e-20	1	1	6	6	1387	1380
458.04724	2.141e-27	1	1	4	3	1387	1380
458.40958	7.462e-30	1	1	7	4	1387	1385
458.438264	1.677e-30	1	1	5	7	1387	1380
458.579162	3.925e-26	1	1	7	6	1387	1380
458.627444	3.6e-29	1	1	6	4	1387	1385
458.729703	2.208e-30	1	1	5	3	1387	1380
458.753717	2.147e-28	1	1	4	4	1387	26
458.753719	7.157e-29	1	1	4	4	1387	26
458.915134	2.883e-23	1	1	7	6	1387	1380
459.281731	7.109e-29	1	1	4	4	1387	26
459.281831	2.132e-28	1	1	4	4	1387	26
459.351334	2.567e-29	1	1	4	3	1387	1380
459.368415	7.703e-29	1	1	4	3	1387	1380
459.371501	3.992e-29	1	1	4	3	1387	1380
459.463842	1.227e-29	1	1	4	3	1387	1380
459.463843	3.681e-29	1	1	4	3	1387	1380
459.469724	2.268e-29	1	1	7	4	1387	1385
459.583826	2.667e-29	1	1	5	3	1387	1380
459.6351	2.362e-29	1	1	5	3	1387	1380
459.795543	7.79e-24	1	1	4	6	1387	1380
459.960048	1.002e-30	1	1	4	3	1387	1380
459.991239	2.226e-30	1	1	4	3	1387	1380
460.126155	2.007e-30	1	1	4	3	1387	1380
460.220616	1.321e-29	1	1	4	3	1387	1380
460.277528	2.418e-26	1	1	5	6	1387	1380
460.538422	1.058e-28	1	1	4	3	1387	1380
460.648919	3.804e-23	1	1	5	6	1387	1380
460.656474	1.099e-30	1	1	4	3	1387	1380
460.832547	2.094e-28	1	1	4	4	1387	26
460.912454	4.015e-28	1	1	5	3	1387	1380
460.959545	7.367e-30	1	1	5	3	1387	1380
461.167991	3.198e-28	1	1	5	3	1387	1380
461.449947	5.022e-21	1	1	5	6	1387	1380
461.45022	1.674e-21	1	1	5	6	1387	1380
461.588641	4.722e-29	1	1	5	3	1387	1380
461.645977	4.032e-24	1	1	4	6	1387	1380
462.095863	4.131e-30	1	1	4	3	1387	1380
462.100394	1.377e-30	1	1	3	3	1387	1380
462.250478	8.77e-26	1	1	5	6	1387	1380
462.349245	3.463e-29	1	1	5	3	1387	1380
462.642709	2.178e-25	1	1	4	6	1387	1380
